A Fine Balance,,,,,,,,,,,,0.0,,,,,,9.0,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,10.0,,9.0,,,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,5.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,9.0,,,,,,,,0.0,,,,,,9.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,8.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,
A Great Deliverance,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,,0.0,,0.0,,,,,,,,,,,9.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,8.0,,,,8.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,0.0,,,,10.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,7.0,,,,,
A Heartbreaking Work of Staggering Genius,,,,3.0,,,,4.0,,0.0,0.0,7.0,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,,,3.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,0.0,0.0,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,0.0,,,,,,,10.0,,9.0,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,8.0,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,9.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,10.0,,0.0,,,0.0,0.0,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0
A Is for Alibi (Kinsey Millhone Mysteries (Paperback)),,,7.0,,,,,,,,,7.0,,,,,,,,,,,0.0,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,7.0,,,,,,,,0.0,,,,,,,,,,,,,,,10.0,,,,0.0,,,,,,0.0,0.0,0.0,1.0,,0.0,0.0,,0.0,,,4.0,0.0,,,,,7.0,0.0,,,,0.0,,,,,,,,10.0,0.0,,,0.0,,,,0.0,,,,0.0,,0.0,,,,0.0,,,,,,0.0,,,,,,,,,,,0.0,,,,,0.0,,,7.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,8.0,,,4.0,,,,,,,,,,,,0.0,,0.0,,9.0,,0.0,,0.0,,,9.0,,,,,0.0,0.0,,0.0,,,,0.0,,,,,,0.0,,,,0.0,,,,0.0,,,,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,8.0,8.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,10.0,5.0,,,,,,,,,,,,,6.0,,,,,,,,0.0,,,,,,,7.0,,,0.0,0.0,,,,10.0,,,0.0,,,,,,,,,,0.0,,,0.0,0.0,,,,7.0,,0.0,,,,,,,,0.0,10.0,,0.0,,,,8.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,10.0,7.0,,,,,,0.0,,,,,7.0,,,,,,,,,,,6.0,,0.0,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,0.0,,,0.0,,6.0,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,0.0,,,,,6.0,,,,0.0,,0.0,,,,,0.0,,,,,,,,0.0,0.0,0.0,,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,8.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,,,,,,9.0,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,8.0,,0.0,,,,,,,,,,,,,,10.0,0.0,,,,
A Lesson Before Dying (Vintage Contemporaries (Paperback)),,,,,,,,,,,,0.0,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,,,8.0,,,,,,,0.0,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,0.0,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,5.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,7.0,0.0,,0.0,,,,,,8.0,,,,,,0.0,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,,,,,,,,,7.0,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,5.0,,6.0,,,,,0.0,,,0.0
A Man Named Dave: A Story of Triumph and Forgiveness,,,,6.0,,,,,,,0.0,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,10.0,,,0.0,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,0.0,,10.0,,,,5.0,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,4.5,,,,,,,,,,,0.0,,,,,,7.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,5.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,,
A Man in Full,,,,,,,,0.0,,,,0.0,,,,,,,,,,,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,7.0,,,,,,,,,,,,,,,8.0,,,,0.0,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,5.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6.0,,,,,7.0,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,5.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0
A Map of the World,,,,,,,,,,,,7.0,,,,,,0.0,,,,,,8.0,,,5.0,,,,,,,,,,,0.0,9.0,,,0.0,,,,,,,0.0,,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,0.0,,,0.0,0.0,0.0,,7.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,8.0,,,,,0.0,,,,,0.0,,,6.0,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0.0,,,0.0,,0.0,,,9.0,0.0,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,0.0,0.0,,,,,,8.0,,,,,,,,,,,,,0.0,,7.0,,,,,,,,,0.0,,,,,,8.0,,0.0,,,,0.0,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,10.0,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,,,0.0,0.0,,0.0,,,0.0,,,,,8.0,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,8.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,0.0,,5.0,,,,,,,,,,,,,0.0,,,7.0,,5.0,,,,,,,,,,,,9.0,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,5.0,,,,,0.0,,,0.0,,,0.0,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,0.0,,,,8.0,0.0,,,,,,,,,,0.0,,,,,,0.0,0.0,0.0,,,,,,,,
A Painted House,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,9.0,,,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,,0.0,,,,,,0.0,0.0,,,0.0,10.0,,0.0,,6.0,,,,,,,,0.0,,,,,,,,,,,8.0,,0.0,0.0,,9.0,6.0,,0.0,,,0.0,,,,8.0,0.0,,,0.0,,,,,,0.0,0.0,,5.0,,,6.0,,0.0,0.0,0.0,,,0.0,,,,0.0,,,,,0.0,,,,0.0,0.0,,,0.0,,,0.0,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,0.0,,8.0,,,,,,0.0,,,9.0,,,,4.0,,,0.0,,,,,3.0,,,,,,,,,,,10.0,,0.0,,,,,0.0,0.0,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,4.0,,,,0.0,,0.0,,0.0,,0.0,,8.0,,,0.0,9.0,,,,,0.0,,,,,,,,0.0,,,,0.0,6.0,,9.0,,,,0.0,,,,,9.0,,0.0,,,,8.0,0.0,,,,,,,,3.0,,,0.0,,,,,,0.0,0.0,,8.5,0.0,,0.0,,,,0.0,,0.0,0.0,,,,,,,,,0.0,,4.0,,,,,,,,0.0,,,,8.0,0.0,,,,,,,,0.0,,,,,,,,,,5.0,,7.0,,,0.0,,,,0.0,0.0,,0.0,,7.0,7.0,,,,,0.0,,,0.0,0.0,10.0,,0.0,,,,,,,,,,,0.0,,,,,,,,0.0,10.0,,,,4.5,,,,0.0,,,0.0,,,,,8.0,,,,,,8.0,0.0,0.0,0.0,,,0.0,,0.0,,,0.0,,,,9.0,,,,,,0.0,,9.0,0.0,,0.0,,,,,,,0.0,,,,,,,,,,3.0,,,,,,,,0.0,,,0.0,4.0,0.0,,,,,0.0,0.0,,8.0,,0.0,9.0,,,,,,,,,,0.0,,,,,,,0.0,8.0,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,10.0,,,,,0.0,0.0,,,,,7.0,,,0.0,,,,,,,,0.0,,,,,,,8.0,,,,,,,0.0,,,,,,,,8.0,0.0,,,0.0,,,,,,,,,0.0,,,,,0.0,,8.0,,,,,,0.0,,,,0.0,,,,,,0.0,,,,0.0,0.0,,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,0.0,,,,,,,0.0,,,,,8.0,,,,,0.0,,,,9.0,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,,,9.0,,,0.0,,0.0,,,0.0,0.0,,,0.0,0.0,,7.0,0.0,,,,,,,,,,,0.0,,,,,,10.0,,,8.0,8.0,0.0,,0.0,0.0,,,,,0.0,,,,,,0.0,,,0.0,,,,,,0.0,,,,,,,,,,0.0,10.0,,0.0,0.0,,,0.0,,,,0.0
A Patchwork Planet,,,,,,,,,,,0.0,0.0,0.0,,,,,0.0,,,,,,7.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,3.5,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,0.0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,8.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,7.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,8.0,,,,,,,0.0,,,,,,,,0.0,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,5.0,,,,,,,,,,,0.0,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,7.0,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
A Prayer for Owen Meany,,,,,,,,,,,,,,,9.0,,,,,,,,,10.0,,,,,0.0,0.0,,,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,0.0,6.0,10.0,,0.0,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,0.0,,,,0.0,0.0,0.0,,,,,,,0.0,,,,,0.0,,0.0,,10.0,,,10.0,,,0.0,,,,7.0,,,,,,,,,,,0.0,,,,,0.0,,,,,9.0,,,,,,,,,,0.0,,,,,,0.0,8.0,,,,0.0,0.0,,,,,,,,,,,0.0,,,,,,0.0,,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,0.0,,,,,0.0,,,,,0.0,0.0,,,,,,,8.0,,,0.0,,,,,,,,,,,,,,,,10.0,,,,0.0,,10.0,,0.0,,,,,,,,10.0,,7.0,,,,,,,,10.0,8.0,0.0,,,,,0.0,,,,,,,,,,10.0,10.0,,,,,0.0,,0.0,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,0.0,,,,,,,,,,,,,,,,,0.0,,,,0.0,,0.0,,,8.0,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,10.0,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,0.0,,0.0,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,0.0,,,0.0,,,,,,,0.0,,,0.0,,,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,,,,0.0,,,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,,,,,10.0,,0.0,,,,,,,,,,0.0,,,9.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,9.0,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,,,,,,0.0,,10.0,8.0,,,,,,,,,,,0.0,,,,,,,,0.0,,,,,,,,0.0,,,,,,,0.0,,,,,,6.0,,,,,,,,,8.0,,,,,,,,,,8.0,,,,,,,,,0.0,,,,,,,,,0.0,,,0.0,,0.0,,,,,,,,,,,,,,,,0.0,0.0,,,0.0,,8.0,,,,,,,,,,0.0,,0.0
A Thin Dark Line (Mysteries &amp; Horror),,,,,,,,,0.0,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,0.0,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,0.0,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,9.0,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,10.0,,,,,,,,,,,,7.0,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,0.0,0.0,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,8.0,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,0.0,,,,,,,,,,,,,,,,8.0,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,,,7.0,8.0,,,,0.0,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,0.0,,,,,,,,,,0.0,,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,
